reg,tla,age_desc,x_gender_desc,all,all_risk_1,all_risk_2,all_risk_3,all_risk_4,all_risk_5,all_risk_6,Maori_risk_1,Maori_risk_2,Maori_risk_3,Maori_risk_4,Maori_risk_5,Maori_risk_6,European_risk_1,European_risk_2,European_risk_3,European_risk_4,European_risk_5,European_risk_6,Asian_risk_1,Asian_risk_2,Asian_risk_3,Asian_risk_4,Asian_risk_5,Asian_risk_6,Pacific_risk_1,Pacific_risk_2,Pacific_risk_3,Pacific_risk_4,Pacific_risk_5,Pacific_risk_6,Other_risk_1,Other_risk_2,Other_risk_3,Other_risk_4,Other_risk_5,Other_risk_6
Auckland Region,Maungakiekie-Tamaki Local Board Ar,20-24,Female,2571,18,51,30,132,39,240,12,33,12,72,9,117,6,15,15,30,15,75,0,0,0,0,0,9,0,21,6,63,15,99,0,0,0,0,0,0
Auckland Region,Maungakiekie-Tamaki Local Board Ar,20-24,Male,2517,132,105,12,0,42,285,54,42,6,0,9,108,24,36,0,0,15,75,0,0,0,0,0,9,57,39,0,0,18,117,0,0,0,0,0,6
Auckland Region,Orakei Local Board Area,00-05,All,5397,5247,150,57,9,0,0,300,87,39,9,0,0,4173,81,36,0,0,0,1059,9,0,0,0,0,219,39,15,0,0,0,159,6,0,0,0,0
Auckland Region,Orakei Local Board Area,00-05,Female,2679,2607,72,30,0,0,0,153,42,15,0,0,0,2070,39,18,0,0,0,510,9,0,0,0,0,120,21,12,0,0,0,69,0,0,0,0,0
Auckland Region,Orakei Local Board Area,00-05,Male,2721,2640,78,27,0,0,0,144,45,24,0,0,0,2100,42,18,0,0,0,549,0,0,0,0,0,102,21,0,0,0,0,90,0,0,0,0,0
Auckland Region,Orakei Local Board Area,06-14,All,8658,8469,192,66,9,0,0,354,96,39,6,0,0,6642,99,33,0,0,0,1422,12,0,0,0,0,252,51,18,0,0,0,153,0,0,0,0,0
Auckland Region,Orakei Local Board Area,06-14,Female,4200,4098,105,36,0,0,0,156,51,18,0,0,0,3234,48,21,0,0,0,675,0,0,0,0,0,111,27,9,0,0,0,72,0,0,0,0,0
Auckland Region,Orakei Local Board Area,06-14,Male,4458,4371,87,27,0,0,0,195,42,21,0,0,0,3408,48,15,0,0,0,744,6,0,0,0,0,141,21,9,0,0,0,78,0,0,0,0,0
Auckland Region,Orakei Local Board Area,15-19,All,4581,42,66,9,48,54,183,0,6,6,21,33,51,33,48,0,24,15,108,6,9,0,0,0,15,0,6,0,9,9,21,0,0,0,0,0,0
Auckland Region,Orakei Local Board Area,15-19,Female,2220,12,33,9,0,24,66,0,0,6,0,18,21,9,24,0,0,6,39,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Auckland Region,Orakei Local Board Area,15-19,Male,2364,33,33,0,45,27,117,0,0,0,21,15,27,24,24,0,21,9,72,0,0,0,0,0,12,0,0,0,9,0,15,0,0,0,0,0,0
Auckland Region,Orakei Local Board Area,20-24,All,4371,30,30,15,21,33,117,12,9,6,12,0,36,15,18,12,6,21,69,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0
Auckland Region,Orakei Local Board Area,20-24,Female,2208,0,6,6,18,12,45,0,0,0,9,0,18,0,0,6,9,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Orakei Local Board Area,20-24,Male,2163,24,24,6,0,18,69,9,9,0,0,0,15,12,12,6,0,12,39,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,00-05,All,9228,7491,1737,588,99,0,0,1026,777,318,51,0,0,744,183,57,12,0,0,1890,78,18,0,0,0,4269,900,273,45,0,0,117,9,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,00-05,Female,4428,3582,846,273,48,0,0,489,378,144,27,0,0,354,84,24,6,0,0,888,39,6,0,0,0,2040,432,129,21,0,0,54,6,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,00-05,Male,4800,3909,894,312,51,0,0,537,402,174,24,0,0,390,99,36,6,0,0,1008,39,12,0,0,0,2229,468,144,27,0,0,63,0,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,06-14,All,12219,9915,2307,732,120,0,0,1383,972,399,75,0,0,1035,198,72,9,0,0,2238,156,27,0,0,0,6093,1236,348,57,0,0,105,9,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,06-14,Female,5943,4794,1149,390,57,0,0,645,465,207,33,0,0,495,99,45,0,0,0,1092,81,12,0,0,0,2934,618,192,30,0,0,51,0,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,06-14,Male,6276,5121,1158,342,63,0,0,741,507,192,42,0,0,540,102,30,0,0,0,1143,72,15,0,0,0,3159,621,156,30,0,0,57,0,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,15-19,All,6663,120,231,147,351,471,993,36,81,60,138,249,399,36,54,18,48,87,174,12,21,9,18,15,60,57,123,75,189,210,507,0,0,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,15-19,Female,3291,36,108,144,0,228,417,0,39,60,0,123,171,9,27,18,0,39,78,6,9,9,0,0,27,15,57,78,0,105,207,0,0,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,15-19,Male,3375,84,123,0,351,243,579,30,45,0,138,126,228,27,27,0,48,45,96,0,12,0,18,9,30,39,69,0,189,105,297,0,0,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,20-24,All,6780,237,207,36,225,87,732,102,99,18,126,18,318,24,42,6,51,24,129,18,9,0,9,12,51,117,90,9,105,33,339,6,0,0,0,0,9
Auckland Region,Otara-Papatoetoe Local Board Area,20-24,Female,3393,30,60,21,213,39,318,24,36,12,117,12,165,6,15,6,51,9,72,0,0,0,12,0,15,9,18,0,99,18,135,0,0,0,0,0,0
Auckland Region,Otara-Papatoetoe Local Board Area,20-24,Male,3387,210,150,15,12,48,414,78,63,9,9,9,153,15,24,0,0,15,57,15,9,0,0,12,39,111,72,0,0,15,201,6,0,0,0,0,9
Auckland Region,Papakura Local Board Area,00-05,All,5271,3822,1446,588,114,0,0,1104,1026,435,96,0,0,1914,345,141,21,0,0,516,21,0,0,0,0,726,276,111,15,0,0,84,9,0,0,0,0
Auckland Region,Papakura Local Board Area,00-05,Female,2586,1902,687,294,66,0,0,549,480,204,54,0,0,939,162,75,15,0,0,267,9,0,0,0,0,369,132,54,9,0,0,42,0,0,0,0,0
Auckland Region,Papakura Local Board Area,00-05,Male,2682,1923,762,294,45,0,0,552,546,231,42,0,0,975,180,63,6,0,0,252,15,0,0,0,0,357,144,57,6,0,0,45,0,0,0,0,0
Auckland Region,Papakura Local Board Area,06-14,All,6477,4722,1752,726,153,0,0,1308,1209,555,132,0,0,2397,429,171,33,0,0,564,30,0,0,0,0,897,363,111,18,0,0,87,6,0,0,0,0
Auckland Region,Papakura Local Board Area,06-14,Female,3237,2376,858,375,84,0,0,639,609,291,69,0,0,1206,204,84,15,0,0,279,15,0,0,0,0,453,177,57,12,0,0,42,0,0,0,0,0
Auckland Region,Papakura Local Board Area,06-14,Male,3243,2349,894,351,69,0,0,669,603,264,60,0,0,1194,225,87,15,0,0,285,15,0,0,0,0,444,186,51,6,0,0,45,0,0,0,0,0
Auckland Region,Papakura Local Board Area,15-19,All,3546,114,210,141,255,405,792,54,123,99,168,288,495,54,87,36,63,102,252,6,0,0,0,0,18,21,27,27,48,45,126,0,0,0,0,0,0
Auckland Region,Papakura Local Board Area,15-19,Female,1788,36,90,141,0,195,351,12,54,102,0,138,231,12,36,33,0,54,105,0,0,0,0,0,9,12,9,27,0,27,57,0,0,0,0,0,0
Auckland Region,Papakura Local Board Area,15-19,Male,1761,78,120,0,255,210,441,39,69,0,168,150,264,39,48,0,63,48,147,0,0,0,0,0,6,12,18,0,48,21,69,0,0,0,0,0,0
Auckland Region,Papakura Local Board Area,20-24,All,3765,159,171,39,180,63,564,117,114,24,129,27,381,39,54,21,69,36,201,0,0,0,0,0,6,18,33,0,33,12,96,0,0,0,0,0,0
Auckland Region,Papakura Local Board Area,20-24,Female,1851,27,51,18,174,36,264,18,36,15,123,15,177,0,18,9,69,18,108,0,0,0,0,0,0,0,12,0,30,9,51,0,0,0,0,0,0
Auckland Region,Papakura Local Board Area,20-24,Male,1917,132,117,21,9,30,300,99,78,12,6,15,201,33,36,12,0,18,96,0,0,0,0,0,0,18,24,0,0,0,45,0,0,0,0,0,0
Auckland Region,Puketapapa Local Board Area,00-05,All,4389,3999,390,138,15,0,0,273,141,72,9,0,0,1299,123,51,0,0,0,1776,27,6,0,0,0,1017,234,69,0,0,0,255,24,0,0,0,0
Auckland Region,Puketapapa Local Board Area,00-05,Female,2142,1962,177,63,6,0,0,126,69,36,0,0,0,630,72,30,0,0,0,876,9,0,0,0,0,495,111,33,0,0,0,135,6,0,0,0,0
Auckland Region,Puketapapa Local Board Area,00-05,Male,2250,2037,213,72,9,0,0,144,75,36,6,0,0,669,48,24,0,0,0,897,21,0,0,0,0,522,123,39,0,0,0,120,15,0,0,0,0
Auckland Region,Puketapapa Local Board Area,06-14,All,5850,5313,540,180,21,0,0,333,180,81,12,0,0,1512,147,54,9,0,0,2163,36,6,0,0,0,1362,291,93,9,0,0,300,36,9,0,0,0
Auckland Region,Puketapapa Local Board Area,06-14,Female,2808,2535,276,84,9,0,0,153,102,48,9,0,0,708,84,33,6,0,0,1032,18,0,0,0,0,624,135,36,0,0,0,156,18,0,0,0,0
Auckland Region,Puketapapa Local Board Area,06-14,Male,3042,2778,267,93,12,0,0,180,78,30,0,0,0,804,63,24,0,0,0,1131,18,0,0,0,0,738,156,57,6,0,0,144,18,6,0,0,0
Auckland Region,Puketapapa Local Board Area,15-19,All,3801,66,90,45,84,129,318,12,24,18,24,54,90,21,39,12,24,48,105,18,9,0,0,6,39,21,33,18,39,51,129,0,0,0,6,0,12
Auckland Region,Puketapapa Local Board Area,15-19,Female,1887,21,45,45,0,63,138,6,15,18,0,30,45,9,21,12,0,24,51,6,0,0,0,0,12,0,18,18,0,18,51,0,0,0,0,0,0
Auckland Region,Puketapapa Local Board Area,15-19,Male,1914,45,45,0,84,66,180,6,9,0,24,24,45,12,18,0,27,24,51,12,6,0,0,0,24,18,15,0,39,33,78,0,0,0,6,0,9
Auckland Region,Puketapapa Local Board Area,20-24,All,4242,54,54,12,54,45,204,15,21,0,18,0,57,6,15,6,15,18,63,6,0,0,0,12,21,24,18,0,27,9,75,0,0,0,0,0,12
Auckland Region,Puketapapa Local Board Area,20-24,Female,2118,0,15,0,54,21,87,0,9,0,15,0,27,0,0,0,15,6,30,0,0,0,0,0,6,0,0,0,24,6,33,0,0,0,0,0,0
Auckland Region,Puketapapa Local Board Area,20-24,Male,2127,54,42,12,0,21,120,15,12,0,0,0,33,9,15,0,0,12,33,0,0,0,0,9,12,24,15,0,0,0,45,0,0,0,0,0,9
Auckland Region,Rodney Local Board Area,00-05,All,3714,3348,369,120,24,0,0,471,180,60,15,0,0,3024,252,87,12,0,0,147,0,0,0,0,0,192,33,9,0,0,0,27,0,0,0,0,0
Auckland Region,Rodney Local Board Area,00-05,Female,1794,1617,177,51,15,0,0,222,87,27,9,0,0,1455,126,42,9,0,0,72,0,0,0,0,0,96,12,0,0,0,0,12,0,0,0,0,0
Auckland Region,Rodney Local Board Area,00-05,Male,1920,1731,192,69,9,0,0,249,90,36,6,0,0,1569,126,45,0,0,0,78,0,0,0,0,0,96,21,9,0,0,0,15,0,0,0,0,0
Auckland Region,Rodney Local Board Area,06-14,All,6849,6246,600,195,33,0,0,600,234,93,15,0,0,5604,405,120,21,0,0,186,0,0,0,0,0,213,51,27,0,0,0,21,0,0,0,0,0
Auckland Region,Rodney Local Board Area,06-14,Female,3309,3012,297,102,21,0,0,267,114,42,9,0,0,2730,198,66,12,0,0,96,0,0,0,0,0,90,27,15,0,0,0,9,0,0,0,0,0
Auckland Region,Rodney Local Board Area,06-14,Male,3540,3234,303,93,15,0,0,333,126,48,6,0,0,2874,204,57,9,0,0,90,0,0,0,0,0,123,24,12,0,0,0,12,0,0,0,0,0
Auckland Region,Rodney Local Board Area,15-19,All,3735,72,102,24,102,111,330,18,18,12,39,51,108,54,84,15,66,60,225,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0
Auckland Region,Rodney Local Board Area,15-19,Female,1836,27,39,24,0,60,123,9,6,9,0,30,45,21,33,12,0,33,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Rodney Local Board Area,15-19,Male,1902,45,63,0,102,51,207,9,12,0,39,21,63,33,51,0,63,30,144,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Auckland Region,Rodney Local Board Area,20-24,All,2973,51,66,27,33,33,192,18,24,9,9,0,60,36,42,24,27,33,144,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0
Auckland Region,Rodney Local Board Area,20-24,Female,1386,6,12,9,33,15,69,0,6,0,6,0,18,0,9,9,27,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Rodney Local Board Area,20-24,Male,1590,42,48,18,0,18,123,15,18,6,0,0,42,30,33,15,0,15,87,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,00-05,All,3900,3801,96,21,0,0,0,240,27,6,0,0,0,2412,75,15,0,0,0,1311,0,0,0,0,0,150,15,0,0,0,0,147,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,00-05,Female,1884,1842,39,0,0,0,0,120,9,0,0,0,0,1188,30,0,0,0,0,627,0,0,0,0,0,69,6,0,0,0,0,63,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,00-05,Male,2016,1959,60,15,0,0,0,120,15,6,0,0,0,1224,48,12,0,0,0,684,0,0,0,0,0,84,9,0,0,0,0,84,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,06-14,All,6075,5889,186,45,9,0,0,288,54,18,0,0,0,4155,144,36,6,0,0,1338,15,0,0,0,0,186,24,0,0,0,0,189,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,06-14,Female,2964,2889,78,15,0,0,0,138,21,6,0,0,0,2031,60,12,0,0,0,651,0,0,0,0,0,99,9,0,0,0,0,99,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,06-14,Male,3108,3000,111,30,0,0,0,153,33,12,0,0,0,2124,84,24,0,0,0,684,9,0,0,0,0,87,15,0,0,0,0,87,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,15-19,All,3594,57,63,9,48,30,171,9,6,0,12,9,30,39,51,6,30,21,126,9,0,0,0,0,18,0,0,0,0,6,9,0,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,15-19,Female,1773,18,27,9,0,12,63,0,0,0,0,0,9,15,24,6,0,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,15-19,Male,1821,39,36,0,51,15,108,6,6,0,12,6,21,24,27,0,33,12,75,6,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,20-24,All,3549,27,36,9,18,36,117,6,6,0,9,0,21,18,27,9,12,24,81,0,0,0,0,9,18,0,0,0,0,0,9,0,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,20-24,Female,1755,0,6,0,18,12,39,0,0,0,6,0,9,0,0,0,12,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Upper Harbour Local Board Area,20-24,Male,1791,24,27,6,0,24,78,0,0,0,0,0,15,15,24,0,0,15,54,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,00-05,All,540,504,36,9,0,0,0,87,21,6,0,0,0,462,33,9,0,0,0,33,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,00-05,Female,255,240,15,6,0,0,0,39,9,0,0,0,0,219,12,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,00-05,Male,282,261,21,0,0,0,0,48,9,0,0,0,0,243,18,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,06-14,All,837,765,72,21,0,0,0,102,30,9,0,0,0,669,51,15,0,0,0,30,0,0,0,0,0,30,6,0,0,0,0,15,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,06-14,Female,405,372,33,12,0,0,0,51,12,9,0,0,0,324,24,9,0,0,0,18,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,06-14,Male,432,393,39,9,0,0,0,48,15,0,0,0,0,345,24,6,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,15-19,All,432,9,9,0,24,21,48,0,6,0,9,12,21,6,9,0,12,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,15-19,Female,219,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,15-19,Male,213,6,9,0,21,12,36,0,0,0,9,6,15,0,6,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,20-24,All,327,0,12,0,0,0,27,0,0,0,0,0,9,0,12,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,20-24,Female,150,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Waiheke Local Board Area,20-24,Male,177,0,9,0,0,0,15,0,0,0,0,0,6,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,00-05,All,4464,4029,438,150,30,0,0,543,204,90,15,0,0,3078,249,87,18,0,0,462,15,0,0,0,0,675,138,39,9,0,0,120,6,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,00-05,Female,2157,1935,219,69,12,0,0,255,105,45,9,0,0,1479,129,42,9,0,0,231,9,0,0,0,0,315,66,12,0,0,0,57,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,00-05,Male,2310,2091,219,78,15,0,0,291,99,48,6,0,0,1599,120,45,9,0,0,231,9,0,0,0,0,360,72,27,6,0,0,66,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,06-14,All,6102,5538,561,195,36,0,0,558,246,99,21,0,0,4248,300,111,21,0,0,486,18,0,0,0,0,756,162,48,0,0,0,99,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,06-14,Female,2919,2646,273,96,18,0,0,255,120,54,12,0,0,2055,153,54,12,0,0,231,12,0,0,0,0,330,72,24,0,0,0,42,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,06-14,Male,3183,2895,288,99,15,0,0,303,126,45,9,0,0,2193,147,54,6,0,0,255,9,0,0,0,0,423,93,24,0,0,0,57,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,15-19,All,3363,66,117,48,87,129,339,9,27,21,33,60,108,39,84,12,48,60,195,9,0,0,0,0,15,12,12,12,18,27,63,0,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,15-19,Female,1704,27,60,45,0,72,156,6,15,21,0,36,54,15,42,15,0,33,84,0,0,0,0,0,9,6,6,12,0,15,33,0,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,15-19,Male,1659,36,57,0,84,57,183,0,15,0,36,24,54,24,45,0,51,30,108,0,0,0,0,0,0,0,0,0,18,12,30,0,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,20-24,All,3315,54,60,27,48,48,219,24,18,9,21,9,69,24,45,18,27,42,144,0,0,0,0,0,0,12,9,0,15,9,42,0,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,20-24,Female,1614,0,12,15,48,21,90,0,0,0,18,0,33,0,6,12,27,15,60,0,0,0,0,0,0,0,0,0,15,0,21,0,0,0,0,0,0
Auckland Region,Waitakere Ranges Local Board Area,20-24,Male,1701,48,48,15,0,27,129,21,12,0,0,0,36,21,36,9,0,24,84,0,0,0,0,0,0,12,6,0,0,0,21,0,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,00-05,All,3696,3570,126,39,0,0,0,243,57,27,0,0,0,2556,51,18,0,0,0,897,9,0,0,0,0,315,57,12,0,0,0,135,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,00-05,Female,1788,1728,60,21,0,0,0,105,24,15,0,0,0,1248,27,6,0,0,0,426,6,0,0,0,0,147,27,6,0,0,0,72,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,00-05,Male,1908,1842,66,18,0,0,0,135,33,15,0,0,0,1305,27,9,0,0,0,471,0,0,0,0,0,168,27,0,0,0,0,63,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,06-14,All,4179,4020,159,45,6,0,0,279,57,21,0,0,0,3087,75,21,0,0,0,519,15,0,0,0,0,423,69,18,0,0,0,57,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,06-14,Female,2061,1980,81,21,0,0,0,135,30,12,0,0,0,1509,36,9,0,0,0,258,6,0,0,0,0,210,36,9,0,0,0,39,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,06-14,Male,2115,2040,75,24,0,0,0,141,27,9,0,0,0,1578,36,12,0,0,0,261,6,0,0,0,0,213,33,6,0,0,0,21,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,15-19,All,2631,33,45,15,51,54,150,6,12,9,18,33,57,21,33,0,30,18,87,0,0,0,0,0,6,6,6,0,12,12,30,0,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,15-19,Female,1356,15,24,15,0,27,63,0,0,12,0,15,27,9,15,0,0,6,27,0,0,0,0,0,0,0,6,0,0,12,18,0,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,15-19,Male,1272,21,21,0,51,27,90,0,6,0,18,15,27,15,18,0,30,12,57,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,20-24,All,6111,30,57,12,21,30,144,15,18,9,12,0,48,12,33,9,6,21,81,0,0,0,0,0,9,6,15,0,9,0,27,0,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,20-24,Female,3240,6,15,9,21,15,60,0,6,0,9,0,24,0,12,0,6,9,30,0,0,0,0,0,0,0,6,0,6,0,15,0,0,0,0,0,0
Auckland Region,Waitemata Local Board Area,20-24,Male,2871,24,39,6,0,15,84,9,9,0,0,0,24,9,24,0,0,15,48,0,0,0,0,0,6,0,9,0,0,0,12,0,0,0,0,0,0
Auckland Region,Whau Local Board Area,00-05,All,7170,6447,720,246,36,0,0,660,357,147,27,0,0,2649,288,117,18,0,0,2436,54,9,0,0,0,1653,306,87,9,0,0,294,27,0,0,0,0
Auckland Region,Whau Local Board Area,00-05,Female,3480,3126,354,129,21,0,0,312,177,78,12,0,0,1278,150,63,15,0,0,1182,27,6,0,0,0,801,156,51,0,0,0,153,12,0,0,0,0
Auckland Region,Whau Local Board Area,00-05,Male,3687,3324,363,117,18,0,0,348,177,72,12,0,0,1371,141,57,0,0,0,1254,27,0,0,0,0,852,150,33,0,0,0,138,12,0,0,0,0
Auckland Region,Whau Local Board Area,06-14,All,8196,7257,939,312,66,0,0,693,429,180,39,0,0,2640,315,96,21,0,0,2463,60,15,0,0,0,2040,402,123,21,0,0,300,33,6,0,0,0
Auckland Region,Whau Local Board Area,06-14,Female,3978,3528,453,150,27,0,0,315,201,84,15,0,0,1257,144,45,9,0,0,1203,27,9,0,0,0,990,198,54,9,0,0,144,18,0,0,0,0
Auckland Region,Whau Local Board Area,06-14,Male,4218,3729,489,165,39,0,0,378,225,99,24,0,0,1383,168,51,12,0,0,1263,33,6,0,0,0,1050,204,66,12,0,0,156,15,0,0,0,0
Auckland Region,Whau Local Board Area,15-19,All,4863,93,120,66,171,252,525,15,39,33,66,114,192,36,69,21,63,96,204,18,9,0,0,9,39,21,27,24,66,72,168,6,0,0,0,6,18
Auckland Region,Whau Local Board Area,15-19,Female,2352,33,57,66,0,117,210,9,18,33,0,57,87,12,33,21,0,39,75,0,6,0,0,6,18,6,15,24,0,36,66,0,0,0,0,0,0
Auckland Region,Whau Local Board Area,15-19,Male,2511,63,63,0,171,132,318,9,21,0,66,57,105,27,33,0,63,60,132,15,0,0,0,0,21,15,12,0,66,36,99,0,0,0,0,0,15
Auckland Region,Whau Local Board Area,20-24,All,5238,102,111,39,93,66,384,42,36,21,42,15,135,33,57,21,42,24,156,6,6,0,0,12,30,36,30,0,33,24,123,0,0,0,0,0,9
Auckland Region,Whau Local Board Area,20-24,Female,2640,12,36,21,90,33,174,6,18,9,42,6,72,0,18,12,42,12,72,0,0,0,0,0,9,0,9,0,30,15,60,0,0,0,0,0,9
Auckland Region,Whau Local Board Area,20-24,Male,2598,90,75,18,0,33,207,33,18,9,0,9,66,27,39,12,0,15,87,9,0,0,0,6,18,33,24,0,0,9,63,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,00-05,All,696,372,324,144,27,0,0,288,294,132,27,0,0,135,57,24,0,0,0,15,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,00-05,Female,333,174,159,69,15,0,0,138,141,66,15,0,0,63,21,9,0,0,0,9,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,00-05,Male,366,198,165,75,12,0,0,150,153,66,12,0,0,72,33,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,06-14,All,1011,618,396,135,27,0,0,456,348,126,24,0,0,243,78,24,0,0,0,9,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,06-14,Female,459,282,177,60,9,0,0,213,162,57,9,0,0,105,33,9,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,06-14,Male,552,336,219,78,15,0,0,243,186,69,12,0,0,138,45,15,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,15-19,All,543,18,57,21,57,87,162,15,48,21,54,78,138,9,15,0,12,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,15-19,Female,273,6,27,21,0,45,72,0,21,21,0,42,63,0,9,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,15-19,Male,270,15,30,0,57,42,90,9,27,0,54,36,78,0,6,0,12,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,20-24,All,444,39,39,6,39,18,123,33,36,0,36,9,102,9,9,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay of Plenty Region,Kawerau District,20-24,Female,207,9,15,0,39,6,57,6,12,0,36,6,48,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
